x	y	clickSelects	showSelected1
28.8	-0.250000000000011	1999.58082191781	16-17
28.3	-0.316666666666681	1999.58082191781	16-18
28.8	0.0166666666666515	1999.58082191781	16-19
14.2	-0.816666666666663	1999.58082191781	16-2
28.8	-0.350000000000012	1999.58082191781	16-20
27.4	-0.983333333333338	1999.58082191781	16-21
27.9	-0.650000000000006	1999.58082191781	16-22
26.5	-0.783333333333314	1999.58082191781	16-23
24.7	0.0500000000000114	1999.58082191781	16-24
14.2	-0.899999999999997	1999.58082191781	16-3
18.1	0.133333333333326	1999.58082191781	16-4
18.1	0.799999999999994	1999.58082191781	16-5
20.1	1.41666666666666	1999.58082191781	16-6
21.9	0.5	1999.58082191781	16-7
22.9	0.100000000000005	1999.58082191781	16-8
20.1	-1.70000000000002	1999.58082191781	16-9
14.2	-0.333333333333334	1999.58082191781	17-1
20.5	-0.966666666666658	1999.58082191781	17-10
20.5	-0.499999999999989	1999.58082191781	17-11
19.1	-1.90000000000002	1999.58082191781	17-12
21.5	-3.59999999999998	1999.58082191781	17-13
25.2	-1.71666666666666	1999.58082191781	17-14
27.4	-0.466666666666658	1999.58082191781	17-15
28.3	-1.06581410364015e-14	1999.58082191781	17-16
27.9	0.0333333333333421	1999.58082191781	17-17
28.3	-0.0166666666666799	1999.58082191781	17-18
28.8	0.0166666666666515	1999.58082191781	17-19
13.2	-0.949999999999989	1999.58082191781	17-2
28.3	-0.466666666666686	1999.58082191781	17-20
26.1	-1.78333333333333	1999.58082191781	17-21
25.6	-1.96666666666667	1999.58082191781	17-22
27.4	-0.333333333333325	1999.58082191781	17-23
27.4	0.216666666666669	1999.58082191781	17-24
16.2	-0.199999999999989	1999.58082191781	17-3
13.7	0.266666666666671	1999.58082191781	17-4
21.9	0.433333333333319	1999.58082191781	17-5
22.9	-0.199999999999999	1999.58082191781	17-6
23.8	-0.166666666666675	1999.58082191781	17-7
23.4	-0.333333333333332	1999.58082191781	17-8
21.9	-0.866666666666664	1999.58082191781	17-9
14.7	-0.549999999999992	1999.58082191781	18-1
21	-0.949999999999989	1999.58082191781	18-10
21.9	-1.73333333333333	1999.58082191781	18-11
20.1	-1.61666666666667	1999.58082191781	18-12
21.5	-2.26666666666665	1999.58082191781	18-13
27	-1.14999999999998	1999.58082191781	18-14
27.4	-0.399999999999995	1999.58082191781	18-15
27.4	-0.616666666666664	1999.58082191781	18-16
26.1	-0.433333333333348	1999.58082191781	18-17
28.3	0.283333333333321	1999.58082191781	18-18
27.9	-0.199999999999999	1999.58082191781	18-19
17.6	0.966666666666658	1999.58082191781	18-2
27.4	-0.98333333333332	1999.58082191781	18-20
27	-0.949999999999978	1999.58082191781	18-21
26.1	-1.63333333333333	1999.58082191781	18-22
26.1	-0.783333333333342	1999.58082191781	18-23
26.5	-0.23333333333332	1999.58082191781	18-24
18.1	1.94999999999999	1999.58082191781	18-3
17.1	0.783333333333321	1999.58082191781	18-4
23.4	-0.0333333333333208	1999.58082191781	18-5
23.8	-0.0833333333333535	1999.58082191781	18-6
23.8	0.149999999999988	1999.58082191781	18-7
22.9	-0.766666666666669	1999.58082191781	18-8
21.9	-1.10000000000001	1999.58082191781	18-9
16.2	3.73333333333334	1999.58082191781	19-1
21.5	-1.13333333333332	1999.58082191781	19-10
21.5	-1.68333333333332	1999.58082191781	19-11
22.9	-1.91666666666667	1999.58082191781	19-12
21.9	-1.5	1999.58082191781	19-13
25.6	-0.716666666666679	1999.58082191781	19-14
27.4	-0.999999999999989	1999.58082191781	19-15
27.9	-0.199999999999999	1999.58082191781	19-16
27.4	-0.116666666666674	1999.58082191781	19-17
28.3	0.199999999999989	1999.58082191781	19-18
27.9	-0.116666666666664	1999.58082191781	19-19
10.6	0.25	1999.58082191781	19-2
27.9	-0.716666666666669	1999.58082191781	19-20
27	-0.949999999999978	1999.58082191781	19-21
26.5	-1.14999999999997	1999.58082191781	19-22
26.1	-1.03333333333334	1999.58082191781	19-23
26.5	-0.23333333333332	1999.58082191781	19-24
11.6	-1.05000000000001	1999.58082191781	19-3
22.4	0.0666666666666629	1999.58082191781	19-4
24.3	-0.366666666666685	1999.58082191781	19-5
23.8	-0.183333333333355	1999.58082191781	19-6
23.8	-0.0166666666666906	1999.58082191781	19-7
22.9	-0.916666666666668	1999.58082191781	19-8
22.4	-0.616666666666664	1999.58082191781	19-9
21.5	0.350000000000005	1999.58082191781	2-1
22.4	-0.283333333333342	1999.58082191781	2-10
23.4	-0.399999999999995	1999.58082191781	2-11
23.8	-1.21666666666669	1999.58082191781	2-12
24.3	-1.18333333333336	1999.58082191781	2-13
25.6	-1.65000000000001	1999.58082191781	2-14
26.1	-1.40000000000001	1999.58082191781	2-15
27.4	-0.683333333333327	1999.58082191781	2-16
26.1	-1.76666666666667	1999.58082191781	2-17
26.5	-1.59999999999998	1999.58082191781	2-18
30.1	-0.416666666666675	1999.58082191781	2-19
21.9	0.0499999999999936	1999.58082191781	2-2
33.5	1.63333333333334	1999.58082191781	2-20
30.1	-0.133333333333336	1999.58082191781	2-21
38.5	1.78333333333336	1999.58082191781	2-22
38.9	1.41666666666666	1999.58082191781	2-23
27	-2.06666666666663	1999.58082191781	2-24
21.9	-0.116666666666674	1999.58082191781	2-3
22.9	0.0166666666666693	1999.58082191781	2-4
22.9	-0.366666666666664	1999.58082191781	2-5
22.9	-0.666666666666668	1999.58082191781	2-6
22.9	-0.75	1999.58082191781	2-7
22.4	-0.766666666666669	1999.58082191781	2-8
21	-1.23333333333332	1999.58082191781	2-9
11.1	-0.700000000000008	1999.58082191781	20-1
21	-1.48333333333332	1999.58082191781	20-10
20.1	-1.93333333333335	1999.58082191781	20-11
20.5	-2.43333333333332	1999.58082191781	20-12
22.9	-2.13333333333333	1999.58082191781	20-13
27	-0.366666666666657	1999.58082191781	20-14
27.9	-0.499999999999989	1999.58082191781	20-15
27.9	-0.333333333333325	1999.58082191781	20-16
27.4	-0.116666666666674	1999.58082191781	20-17
27.9	0.316666666666663	1999.58082191781	20-18
28.3	0.349999999999984	1999.58082191781	20-19
10.6	0.25	1999.58082191781	20-2
28.3	0.133333333333315	1999.58082191781	20-20
27	-0.71666666666664	1999.58082191781	20-21
26.1	-1.16666666666667	1999.58082191781	20-22
26.1	-1.03333333333334	1999.58082191781	20-23
25.2	-1.04999999999999	1999.58082191781	20-24
21	0.566666666666681	1999.58082191781	20-3
25.2	-1.03333333333332	1999.58082191781	20-4
24.3	-0.566666666666681	1999.58082191781	20-5
24.3	-0.26666666666668	1999.58082191781	20-6
23.8	-0.683333333333337	1999.58082191781	20-7
23.4	-1.08333333333333	1999.58082191781	20-8
22.9	-1.15	1999.58082191781	20-9
22.9	-0.433333333333326	1999.58082191781	21-1
21.5	-1.54999999999997	1999.58082191781	21-10
18.1	-2.16666666666669	1999.58082191781	21-11
19.6	-2.26666666666668	1999.58082191781	21-12
23.4	-2.08333333333334	1999.58082191781	21-13
26.5	-0.549999999999994	1999.58082191781	21-14
28.3	-0.166666666666675	1999.58082191781	21-15
28.3	0.199999999999989	1999.58082191781	21-16
27.9	0.0833333333333322	1999.58082191781	21-17
27.9	0.399999999999995	1999.58082191781	21-18
28.3	0.349999999999977	1999.58082191781	21-19
20.1	0.866666666666657	1999.58082191781	21-2
27.4	-0.233333333333338	1999.58082191781	21-20
27	-0.583333333333325	1999.58082191781	21-21
25.2	-2.23333333333331	1999.58082191781	21-22
25.6	-1.21666666666668	1999.58082191781	21-23
24.7	-1.66666666666667	1999.58082191781	21-24
23.8	-0.0833333333333428	1999.58082191781	21-3
24.3	-0.433333333333348	1999.58082191781	21-4
24.3	-0.733333333333349	1999.58082191781	21-5
24.7	-0.23333333333332	1999.58082191781	21-6
24.7	-0.166666666666647	1999.58082191781	21-7
23.8	-1.00000000000001	1999.58082191781	21-8
22.9	-1.53333333333333	1999.58082191781	21-9
25.2	-0.683333333333327	1999.58082191781	22-1
22.9	-1.73333333333332	1999.58082191781	22-10
21.9	-2.28333333333333	1999.58082191781	22-11
20.5	-1.98333333333332	1999.58082191781	22-12
23.4	-1.56666666666666	1999.58082191781	22-13
27.9	-0.0666666666666629	1999.58082191781	22-14
28.3	0.366666666666646	1999.58082191781	22-15
27.9	0.0166666666666693	1999.58082191781	22-16
27.9	0.25	1999.58082191781	22-17
27.4	0.116666666666664	1999.58082191781	22-18
27.9	0.233333333333331	1999.58082191781	22-19
23.8	-0.76666666666668	1999.58082191781	22-2
27.4	0.0666666666666629	1999.58082191781	22-20
27	-0.433333333333309	1999.58082191781	22-21
27	-0.71666666666664	1999.58082191781	22-22
25.6	-1.21666666666668	1999.58082191781	22-23
24.7	-1.29999999999999	1999.58082191781	22-24
24.7	-0.166666666666657	1999.58082191781	22-3
23.8	-0.616666666666674	1999.58082191781	22-4
24.3	-0.116666666666685	1999.58082191781	22-5
25.2	-0.0499999999999936	1999.58082191781	22-6
25.2	-0.116666666666656	1999.58082191781	22-7
24.7	-0.699999999999999	1999.58082191781	22-8
23.4	-1.41666666666666	1999.58082191781	22-9
24.3	-0.783333333333349	1999.58082191781	23-1
22.4	-1.48333333333333	1999.58082191781	23-10
22.9	-1.75	1999.58082191781	23-11
21.9	-1.83333333333333	1999.58082191781	23-12
25.6	-0.983333333333338	1999.58082191781	23-13
27.9	-0.0666666666666629	1999.58082191781	23-14
28.3	0.499999999999989	1999.58082191781	23-15
27.4	-0.0833333333333428	1999.58082191781	23-16
27.4	0.133333333333326	1999.58082191781	23-17
27.4	0.199999999999989	1999.58082191781	23-18
27	-0.116666666666656	1999.58082191781	23-19
24.7	-1.06666666666665	1999.58082191781	23-2
27.4	0.0666666666666629	1999.58082191781	23-20
27.4	-0.0166666666666622	1999.58082191781	23-21
27	-0.71666666666664	1999.58082191781	23-22
26.1	-0.883333333333344	1999.58082191781	23-23
24.3	-1.85000000000002	1999.58082191781	23-24
26.1	0.0166666666666515	1999.58082191781	23-3
25.6	-0.483333333333349	1999.58082191781	23-4
24.3	-0.116666666666685	1999.58082191781	23-5
25.2	0.316666666666681	1999.58082191781	23-6
25.2	0.166666666666686	1999.58082191781	23-7
25.2	-0.499999999999989	1999.58082191781	23-8
23.8	-1.15000000000002	1999.58082191781	23-9
23.4	-0.566666666666663	1999.58082191781	24-1
22.4	-1.11666666666666	1999.58082191781	24-10
22.9	-0.766666666666662	1999.58082191781	24-11
24.3	-2.30000000000003	1999.58082191781	24-12
27.9	-0.999999999999989	1999.58082191781	24-13
27.9	0.0333333333333421	1999.58082191781	24-14
27.4	0.199999999999999	1999.58082191781	24-15
27.4	0.349999999999994	1999.58082191781	24-16
27	-0.283333333333321	1999.58082191781	24-17
27	0.466666666666686	1999.58082191781	24-18
27	0.250000000000011	1999.58082191781	24-19
24.7	-0.983333333333331	1999.58082191781	24-2
27	-0.049999999999983	1999.58082191781	24-20
28.3	0.716666666666651	1999.58082191781	24-21
27.9	0.100000000000005	1999.58082191781	24-22
26.5	-0.399999999999977	1999.58082191781	24-23
24.3	-1.85000000000002	1999.58082191781	24-24
26.5	-0.383333333333315	1999.58082191781	24-3
26.1	-0.350000000000023	1999.58082191781	24-4
24.3	-0.51666666666668	1999.58082191781	24-5
24.3	-0.200000000000017	1999.58082191781	24-6
25.2	0.550000000000011	1999.58082191781	24-7
24.7	-0.616666666666657	1999.58082191781	24-8
24.3	-0.950000000000017	1999.58082191781	24-9
21	0.383333333333344	1999.58082191781	3-1
21.5	-1.03333333333332	1999.58082191781	3-10
23.4	-0.466666666666669	1999.58082191781	3-11
23.8	-0.983333333333348	1999.58082191781	3-12
25.2	-1.26666666666666	1999.58082191781	3-13
26.5	-1.21666666666664	1999.58082191781	3-14
27.9	-0.0499999999999936	1999.58082191781	3-15
28.8	0.033333333333303	1999.58082191781	3-16
29.2	0.366666666666674	1999.58082191781	3-17
29.7	0.133333333333336	1999.58082191781	3-18
29.7	-0.0999999999999943	1999.58082191781	3-19
21	-0.149999999999995	1999.58082191781	3-2
22.9	0.183333333333337	1999.58082191781	3-20
30.1	-0.133333333333336	1999.58082191781	3-21
29.2	-0.533333333333321	1999.58082191781	3-22
24.3	-2.80000000000002	1999.58082191781	3-23
27	-2.06666666666663	1999.58082191781	3-24
21.5	0.116666666666674	1999.58082191781	3-3
22.4	0.0666666666666629	1999.58082191781	3-4
22.4	-0.399999999999995	1999.58082191781	3-5
22.9	-0.199999999999999	1999.58082191781	3-6
22.9	-0.516666666666669	1999.58082191781	3-7
21.9	-0.800000000000001	1999.58082191781	3-8
21	-0.999999999999989	1999.58082191781	3-9
20.5	0.200000000000017	1999.58082191781	4-1
21.5	-0.966666666666658	1999.58082191781	4-10
22.4	-1.38333333333333	1999.58082191781	4-11
23.8	-0.900000000000023	1999.58082191781	4-12
23.8	-2.28333333333336	1999.58082191781	4-13
25.2	-2.31666666666665	1999.58082191781	4-14
27.4	-0.766666666666669	1999.58082191781	4-15
27.9	-1	1999.58082191781	4-16
30.1	0.599999999999984	1999.58082191781	4-17
28.3	-0.0666666666666806	1999.58082191781	4-18
22.9	1.84999999999999	1999.58082191781	4-19
20.5	-0.266666666666662	1999.58082191781	4-2
22.9	0.183333333333337	1999.58082191781	4-20
27.4	2.26666666666666	1999.58082191781	4-21
30.1	-0.766666666666669	1999.58082191781	4-22
22.9	-2.71666666666666	1999.58082191781	4-23
21.9	-2.11666666666666	1999.58082191781	4-24
21	0.0666666666666735	1999.58082191781	4-3
21.9	-0.0333333333333421	1999.58082191781	4-4
21.9	-0.433333333333337	1999.58082191781	4-5
21.9	-0.583333333333332	1999.58082191781	4-6
22.4	-0.699999999999999	1999.58082191781	4-7
21.5	-0.833333333333314	1999.58082191781	4-8
20.5	-1.01666666666665	1999.58082191781	4-9
19.1	-0.733333333333338	1999.58082191781	5-1
20.5	-1.49999999999999	1999.58082191781	5-10
21.9	-1.73333333333333	1999.58082191781	5-11
21.9	-2.33333333333333	1999.58082191781	5-12
21.9	-3.85000000000001	1999.58082191781	5-13
25.2	-2.59999999999998	1999.58082191781	5-14
28.8	0.0999999999999837	1999.58082191781	5-15
29.7	0.0500000000000114	1999.58082191781	5-16
28.3	0.799999999999972	1999.58082191781	5-17
21.5	1.70000000000002	1999.58082191781	5-18
22.9	1.84999999999999	1999.58082191781	5-19
19.6	-0.450000000000017	1999.58082191781	5-2
27.9	0.916666666666675	1999.58082191781	5-20
32.7	0.816666666666674	1999.58082191781	5-21
33.1	0.183333333333316	1999.58082191781	5-22
32.7	1.90000000000001	1999.58082191781	5-23
22.9	-1.58333333333333	1999.58082191781	5-24
20.1	-0.450000000000017	1999.58082191781	5-3
21	-0.316666666666652	1999.58082191781	5-4
21	-0.716666666666651	1999.58082191781	5-5
21	-0.783333333333314	1999.58082191781	5-6
21.5	-0.816666666666652	1999.58082191781	5-7
20.1	-1.38333333333334	1999.58082191781	5-8
19.1	-1.71666666666668	1999.58082191781	5-9
18.6	-0.75	1999.58082191781	6-1
20.1	-1.43333333333335	1999.58082191781	6-10
21.5	-1.59999999999998	1999.58082191781	6-11
21	-3.1833333333333	1999.58082191781	6-12
21.9	-3.63333333333333	1999.58082191781	6-13
26.5	-1.68333333333331	1999.58082191781	6-14
28.3	-0.616666666666685	1999.58082191781	6-15
27.9	-0.416666666666668	1999.58082191781	6-16
24.3	2.19999999999999	1999.58082191781	6-17
18.1	-1.38333333333334	1999.58082191781	6-18
23.8	-0.466666666666697	1999.58082191781	6-19
19.1	-0.716666666666679	1999.58082191781	6-2
31.4	0.583333333333325	1999.58082191781	6-20
31.8	-0.783333333333353	1999.58082191781	6-21
33.9	1.03333333333333	1999.58082191781	6-22
33.5	0.933333333333344	1999.58082191781	6-23
31.4	1.41666666666667	1999.58082191781	6-24
19.6	-0.383333333333344	1999.58082191781	6-3
20.5	-0.583333333333325	1999.58082191781	6-4
21	-0.383333333333315	1999.58082191781	6-5
20.1	-1.25000000000001	1999.58082191781	6-6
20.5	-1.41666666666665	1999.58082191781	6-7
20.1	-1.05000000000001	1999.58082191781	6-8
18.6	-1.83333333333334	1999.58082191781	6-9
18.6	-0.416666666666668	1999.58082191781	7-1
20.1	-1.21666666666669	1999.58082191781	7-10
21	-1.63333333333332	1999.58082191781	7-11
21	-2.93333333333331	1999.58082191781	7-12
21.9	-3.56666666666666	1999.58082191781	7-13
27	-1.18333333333331	1999.58082191781	7-14
28.3	-0.916666666666686	1999.58082191781	7-15
22.4	-1.45	1999.58082191781	7-16
15.2	-2.63333333333333	1999.58082191781	7-17
25.6	-1.23333333333334	1999.58082191781	7-18
28.3	0.599999999999977	1999.58082191781	7-19
18.6	-0.75	1999.58082191781	7-2
33.9	0.616666666666667	1999.58082191781	7-20
33.9	1.1	1999.58082191781	7-21
33.9	0.900000000000006	1999.58082191781	7-22
34.4	1.4	1999.58082191781	7-23
31.8	1.31666666666665	1999.58082191781	7-24
19.1	-0.716666666666679	1999.58082191781	7-3
20.5	-0.0166666666666622	1999.58082191781	7-4
20.1	-0.583333333333343	1999.58082191781	7-5
19.6	-1.00000000000001	1999.58082191781	7-6
20.1	-1.06666666666667	1999.58082191781	7-7
19.6	-0.933333333333337	1999.58082191781	7-8
18.6	-1.50000000000001	1999.58082191781	7-9
17.6	-0.833333333333332	1999.58082191781	8-1
19.6	-1.31666666666668	1999.58082191781	8-10
21.9	-1.20000000000001	1999.58082191781	8-11
22.4	-1.63333333333334	1999.58082191781	8-12
21.9	-3.71666666666667	1999.58082191781	8-13
27	-0.799999999999972	1999.58082191781	8-14
28.8	-0.350000000000012	1999.58082191781	8-15
22.4	-0.866666666666664	1999.58082191781	8-16
22.4	-0.683333333333327	1999.58082191781	8-17
29.2	-0.383333333333326	1999.58082191781	8-18
29.2	-0.383333333333326	1999.58082191781	8-19
18.1	-1	1999.58082191781	8-2
30.5	0.350000000000012	1999.58082191781	8-20
30.5	-0.216666666666651	1999.58082191781	8-21
30.9	0.533333333333321	1999.58082191781	8-22
34.4	1.4	1999.58082191781	8-23
31.8	1.31666666666665	1999.58082191781	8-24
18.6	-0.583333333333332	1999.58082191781	8-3
19.6	-0.216666666666679	1999.58082191781	8-4
19.1	-1.01666666666667	1999.58082191781	8-5
18.6	-1.43333333333334	1999.58082191781	8-6
19.6	-1.15000000000001	1999.58082191781	8-7
18.6	-1.58333333333334	1999.58082191781	8-8
18.1	-1.50000000000001	1999.58082191781	8-9
17.6	-0.5	1999.58082191781	9-1
19.1	-2.05000000000002	1999.58082191781	9-10
21.5	-1.59999999999998	1999.58082191781	9-11
22.9	-1.34999999999999	1999.58082191781	9-12
22.9	-3.03333333333333	1999.58082191781	9-13
27.4	-0.766666666666662	1999.58082191781	9-14
28.3	-0.900000000000023	1999.58082191781	9-15
20.1	-0.183333333333348	1999.58082191781	9-16
26.5	-0.849999999999977	1999.58082191781	9-17
29.2	-0.733333333333331	1999.58082191781	9-18
30.1	-0.0500000000000007	1999.58082191781	9-19
18.1	-0.5	1999.58082191781	9-2
29.2	-0.799999999999994	1999.58082191781	9-20
29.7	-0.583333333333325	1999.58082191781	9-21
30.9	0.533333333333321	1999.58082191781	9-22
30.9	0.766666666666662	1999.58082191781	9-23
30.1	0.983333333333331	1999.58082191781	9-24
18.1	-0.666666666666668	1999.58082191781	9-3
18.6	-0.716666666666679	1999.58082191781	9-4
18.6	-0.966666666666679	1999.58082191781	9-5
18.1	-1.61666666666667	1999.58082191781	9-6
18.6	-1.75	1999.58082191781	9-7
18.1	-1.76666666666667	1999.58082191781	9-8
17.6	-1.68333333333334	1999.58082191781	9-9
21.5	0.183333333333337	1999.66575342466	1-1
21	-1.54999999999998	1999.66575342466	1-10
22.9	-1.44999999999999	1999.66575342466	1-11
23.8	-1.23333333333335	1999.66575342466	1-12
25.6	-0.550000000000022	1999.66575342466	1-13
24.3	-1.78333333333335	1999.66575342466	1-14
25.6	-1.5	1999.66575342466	1-15
25.2	-1.78333333333332	1999.66575342466	1-16
23.4	-2.68333333333334	1999.66575342466	1-17
21.9	-2.95000000000001	1999.66575342466	1-18
21.5	-3.58333333333333	1999.66575342466	1-19
21.5	-0.0499999999999936	1999.66575342466	1-2
25.2	-2.73333333333333	1999.66575342466	1-20
31.8	-0.500000000000007	1999.66575342466	1-21
34.8	0.516666666666652	1999.66575342466	1-22
32.7	0.31666666666667	1999.66575342466	1-23
27.9	1.28333333333334	1999.66575342466	1-24
21.5	-0.599999999999984	1999.66575342466	1-3
21.9	-0.916666666666668	1999.66575342466	1-4
22.4	-0.949999999999989	1999.66575342466	1-5
22.4	-0.949999999999999	1999.66575342466	1-6
22.9	-0.683333333333327	1999.66575342466	1-7
21.9	-1.11666666666666	1999.66575342466	1-8
20.5	-1.49999999999999	1999.66575342466	1-9
17.1	0.0499999999999936	1999.66575342466	10-1
19.6	-1.53333333333335	1999.66575342466	10-10
20.5	-2.28333333333332	1999.66575342466	10-11
22.4	-1.09999999999999	1999.66575342466	10-12
22.9	-2.63333333333333	1999.66575342466	10-13
22.9	-3.25000000000001	1999.66575342466	10-14
19.1	-3.55000000000001	1999.66575342466	10-15
20.1	-1.68333333333335	1999.66575342466	10-16
24.7	-1.68333333333333	1999.66575342466	10-17
26.5	-0.766666666666641	1999.66575342466	10-18
28.3	-1.28333333333335	1999.66575342466	10-19
17.6	0	1999.66575342466	10-2
27.9	-1.30000000000001	1999.66575342466	10-20
27.9	-0.666666666666675	1999.66575342466	10-21
25.6	-0.766666666666669	1999.66575342466	10-22
23.8	-1.30000000000002	1999.66575342466	10-23
22.4	-0.850000000000005	1999.66575342466	10-24
17.1	-0.433333333333337	1999.66575342466	10-3
17.6	-0.733333333333338	1999.66575342466	10-4
17.6	-0.816666666666674	1999.66575342466	10-5
17.6	-1.21666666666667	1999.66575342466	10-6
18.6	-1.2	1999.66575342466	10-7
17.6	-1.78333333333333	1999.66575342466	10-8
18.1	-1.2	1999.66575342466	10-9
17.1	0.0499999999999936	1999.66575342466	11-1
19.1	-1.88333333333334	1999.66575342466	11-10
20.1	-2.51666666666668	1999.66575342466	11-11
21	-2.88333333333331	1999.66575342466	11-12
22.9	-2.63333333333333	1999.66575342466	11-13
23.8	-2.35000000000001	1999.66575342466	11-14
19.1	-1.81666666666668	1999.66575342466	11-15
20.1	-1.68333333333335	1999.66575342466	11-16
25.6	-0.550000000000001	1999.66575342466	11-17
26.5	-0.766666666666641	1999.66575342466	11-18
29.2	-0.316666666666652	1999.66575342466	11-19
16.7	-0.449999999999989	1999.66575342466	11-2
28.3	-0.250000000000011	1999.66575342466	11-20
27.9	-0.666666666666675	1999.66575342466	11-21
24.7	-0.699999999999999	1999.66575342466	11-22
23.8	-0.450000000000017	1999.66575342466	11-23
22.9	0.433333333333337	1999.66575342466	11-24
17.1	-0.433333333333337	1999.66575342466	11-3
16.7	-1.08333333333331	1999.66575342466	11-4
16.7	-1.14999999999999	1999.66575342466	11-5
17.6	-1.21666666666667	1999.66575342466	11-6
17.6	-1.45	1999.66575342466	11-7
17.1	-1.31666666666667	1999.66575342466	11-8
17.1	-1.85000000000001	1999.66575342466	11-9
16.7	-0.0333333333333208	1999.66575342466	12-1
19.1	-1.50000000000001	1999.66575342466	12-10
20.1	-2.61666666666669	1999.66575342466	12-11
20.5	-2.83333333333331	1999.66575342466	12-12
21.9	-3.23333333333333	1999.66575342466	12-13
21	-2.5833333333333	1999.66575342466	12-14
18.1	-1.61666666666669	1999.66575342466	12-15
25.2	-1.16666666666665	1999.66575342466	12-16
28.3	-0.916666666666675	1999.66575342466	12-17
25.2	-2.23333333333332	1999.66575342466	12-18
28.8	-1.00000000000002	1999.66575342466	12-19
16.2	-0.383333333333326	1999.66575342466	12-2
27.9	-0.716666666666669	1999.66575342466	12-20
27.4	-0.749999999999989	1999.66575342466	12-21
24.7	-0.316666666666652	1999.66575342466	12-22
22.4	-0.933333333333337	1999.66575342466	12-23
21.9	0.75	1999.66575342466	12-24
16.2	-0.799999999999994	1999.66575342466	12-3
16.2	-1.04999999999999	1999.66575342466	12-4
15.7	-1.28333333333333	1999.66575342466	12-5
16.7	-1.31666666666665	1999.66575342466	12-6
16.7	-1.58333333333333	1999.66575342466	12-7
17.1	-0.933333333333348	1999.66575342466	12-8
17.1	-1.23333333333334	1999.66575342466	12-9
15.7	-0.483333333333331	1999.66575342466	13-1
18.1	-2.31666666666668	1999.66575342466	13-10
20.1	-2.53333333333335	1999.66575342466	13-11
20.1	-3.83333333333333	1999.66575342466	13-12
20.1	-3.30000000000001	1999.66575342466	13-13
25.6	-0.0833333333333428	1999.66575342466	13-14
25.2	0.233333333333338	1999.66575342466	13-15
26.5	-0.833333333333325	1999.66575342466	13-16
28.8	-0.483333333333359	1999.66575342466	13-17
27.9	-1.03333333333334	1999.66575342466	13-18
28.3	-0.683333333333355	1999.66575342466	13-19
15.2	-0.899999999999995	1999.66575342466	13-2
27.9	-0.716666666666669	1999.66575342466	13-20
27	-0.583333333333314	1999.66575342466	13-21
25.6	1.18333333333333	1999.66575342466	13-22
22.9	-0.149999999999995	1999.66575342466	13-23
20.1	0.699999999999999	1999.66575342466	13-24
15.7	-0.816666666666663	1999.66575342466	13-3
15.2	-1.06666666666666	1999.66575342466	13-4
15.2	-1.36666666666666	1999.66575342466	13-5
16.2	-1.03333333333333	1999.66575342466	13-6
16.7	-0.933333333333326	1999.66575342466	13-7
16.7	-0.683333333333327	1999.66575342466	13-8
17.1	-0.76666666666668	1999.66575342466	13-9
15.2	-0.566666666666663	1999.66575342466	14-1
19.6	-1.16666666666668	1999.66575342466	14-10
20.1	-2.83333333333334	1999.66575342466	14-11
20.5	-3.28333333333331	1999.66575342466	14-12
19.6	-1.80000000000001	1999.66575342466	14-13
27	-0.199999999999989	1999.66575342466	14-14
28.3	0.133333333333315	1999.66575342466	14-15
28.8	-0.266666666666691	1999.66575342466	14-16
28.3	-0.966666666666686	1999.66575342466	14-17
28.3	-0.700000000000017	1999.66575342466	14-18
28.8	0.299999999999983	1999.66575342466	14-19
15.2	-0.399999999999997	1999.66575342466	14-2
27	-0.816666666666652	1999.66575342466	14-20
25.2	-0.633333333333326	1999.66575342466	14-21
27	0.616666666666685	1999.66575342466	14-22
22.9	-0.149999999999995	1999.66575342466	14-23
20.1	0.699999999999999	1999.66575342466	14-24
15.2	-0.566666666666663	1999.66575342466	14-3
14.7	-0.899999999999997	1999.66575342466	14-4
15.2	-0.799999999999992	1999.66575342466	14-5
16.2	-0.699999999999999	1999.66575342466	14-6
16.7	-0.366666666666664	1999.66575342466	14-7
19.6	-0.616666666666674	1999.66575342466	14-8
17.6	-1.38333333333334	1999.66575342466	14-9
15.2	-0.316666666666663	1999.66575342466	15-1
17.1	-1.33333333333333	1999.66575342466	15-10
20.1	-2.51666666666668	1999.66575342466	15-11
20.5	-3.58333333333331	1999.66575342466	15-12
21.9	-1.51666666666666	1999.66575342466	15-13
26.5	-0.849999999999977	1999.66575342466	15-14
27.4	-0.850000000000005	1999.66575342466	15-15
28.8	-0.050000000000022	1999.66575342466	15-16
27.9	-0.5	1999.66575342466	15-17
26.5	-1.29999999999997	1999.66575342466	15-18
28.8	0.249999999999982	1999.66575342466	15-19
14.7	-0.5	1999.66575342466	15-2
27.9	-0.133333333333326	1999.66575342466	15-20
27.9	-0.349999999999994	1999.66575342466	15-21
26.5	-1.44999999999999	1999.66575342466	15-22
22.4	-0.783333333333331	1999.66575342466	15-23
20.1	-0.350000000000005	1999.66575342466	15-24
14.7	-0.483333333333329	1999.66575342466	15-3
15.2	-0.149999999999997	1999.66575342466	15-4
17.1	-0.866666666666674	1999.66575342466	15-5
16.2	-0.466666666666658	1999.66575342466	15-6
21.5	-0.899999999999988	1999.66575342466	15-7
17.6	-0.983333333333338	1999.66575342466	15-8
15.7	-1.83333333333331	1999.66575342466	15-9
14.7	-0.25	1999.66575342466	16-1
18.1	-1.71666666666668	1999.66575342466	16-10
