xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	group
2000.37295081967	2000.45628415301	2000.41530054645 1999.74794520548	time2	2000.41530054645	time2	1999.74794520548	4674
2000.45628415301	2000.53961748634	2000.49726775956 1999.74794520548	time2	2000.49726775956	time2	1999.74794520548	4745
2000.53961748634	2000.62431693989	2000.58196721311 1999.74794520548	time2	2000.58196721312	time2	1999.74794520548	4816
2000.62431693989	2000.70765027322	2000.66666666667 1999.74794520548	time2	2000.66666666667	time2	1999.74794520548	4887
2000.70765027322	2000.79098360656	2000.74863387978 1999.74794520548	time2	2000.74863387978	time2	1999.74794520548	4958
2000.79098360656	2000.87431693989	2000.83333333333 1999.74794520548	time2	2000.83333333333	time2	1999.74794520548	5029
2000.87431693989	2000.95628415301	2000.91530054645 1999.74794520548	time2	2000.91530054645	time2	1999.74794520548	5100
1994.95753424658	1995.04246575342	1995 1999.83287671233	time2	1995	time2	1999.83287671233	59
1995.04246575342	1995.12328767123	1995.08493150685 1999.83287671233	time2	1995.08493150685	time2	1999.83287671233	130
1995.12328767123	1995.20410958904	1995.16164383562 1999.83287671233	time2	1995.16164383562	time2	1999.83287671233	201
1995.20410958904	1995.28767123288	1995.24657534247 1999.83287671233	time2	1995.24657534247	time2	1999.83287671233	272
1995.28767123288	1995.37123287671	1995.32876712329 1999.83287671233	time2	1995.32876712329	time2	1999.83287671233	343
1995.37123287671	1995.45479452055	1995.41369863014 1999.83287671233	time2	1995.41369863014	time2	1999.83287671233	414
1995.45479452055	1995.53835616438	1995.49589041096 1999.83287671233	time2	1995.49589041096	time2	1999.83287671233	485
1995.53835616438	1995.62328767123	1995.58082191781 1999.83287671233	time2	1995.58082191781	time2	1999.83287671233	556
1995.62328767123	1995.70684931507	1995.66575342466 1999.83287671233	time2	1995.66575342466	time2	1999.83287671233	627
1995.70684931507	1995.7904109589	1995.74794520548 1999.83287671233	time2	1995.74794520548	time2	1999.83287671233	698
1995.7904109589	1995.87397260274	1995.83287671233 1999.83287671233	time2	1995.83287671233	time2	1999.83287671233	769
1995.87397260274	1995.95753424658	1995.91506849315 1999.83287671233	time2	1995.91506849315	time2	1999.83287671233	840
1995.95753424658	1996.04234972678	1996 1999.83287671233	time2	1996	time2	1999.83287671233	911
1996.04234972678	1996.12431693989	1996.08469945355 1999.83287671233	time2	1996.08469945355	time2	1999.83287671233	982
1996.12431693989	1996.20628415301	1996.16393442623 1999.83287671233	time2	1996.16393442623	time2	1999.83287671233	1053
1996.20628415301	1996.28961748634	1996.24863387978 1999.83287671233	time2	1996.24863387978	time2	1999.83287671233	1124
1996.28961748634	1996.37295081967	1996.3306010929 1999.83287671233	time2	1996.3306010929	time2	1999.83287671233	1195
1996.37295081967	1996.45628415301	1996.41530054645 1999.83287671233	time2	1996.41530054645	time2	1999.83287671233	1266
1996.45628415301	1996.53961748634	1996.49726775956 1999.83287671233	time2	1996.49726775956	time2	1999.83287671233	1337
1996.53961748634	1996.62431693989	1996.58196721311 1999.83287671233	time2	1996.58196721311	time2	1999.83287671233	1408
1996.62431693989	1996.70765027322	1996.66666666667 1999.83287671233	time2	1996.66666666667	time2	1999.83287671233	1479
1996.70765027322	1996.79098360656	1996.74863387978 1999.83287671233	time2	1996.74863387978	time2	1999.83287671233	1550
1996.79098360656	1996.87431693989	1996.83333333333 1999.83287671233	time2	1996.83333333333	time2	1999.83287671233	1621
1996.87431693989	1996.95765027322	1996.91530054645 1999.83287671233	time2	1996.91530054645	time2	1999.83287671233	1692
1996.95765027322	1997.04246575342	1997 1999.83287671233	time2	1997	time2	1999.83287671233	1763
1997.04246575342	1997.12328767123	1997.08493150685 1999.83287671233	time2	1997.08493150685	time2	1999.83287671233	1834
1997.12328767123	1997.20410958904	1997.16164383562 1999.83287671233	time2	1997.16164383562	time2	1999.83287671233	1905
1997.20410958904	1997.28767123288	1997.24657534247 1999.83287671233	time2	1997.24657534247	time2	1999.83287671233	1976
1997.28767123288	1997.37123287671	1997.32876712329 1999.83287671233	time2	1997.32876712329	time2	1999.83287671233	2047
1997.37123287671	1997.45479452055	1997.41369863014 1999.83287671233	time2	1997.41369863014	time2	1999.83287671233	2118
1997.45479452055	1997.53835616438	1997.49589041096 1999.83287671233	time2	1997.49589041096	time2	1999.83287671233	2189
1997.53835616438	1997.62328767123	1997.58082191781 1999.83287671233	time2	1997.58082191781	time2	1999.83287671233	2260
1997.62328767123	1997.70684931507	1997.66575342466 1999.83287671233	time2	1997.66575342466	time2	1999.83287671233	2331
1997.70684931507	1997.7904109589	1997.74794520548 1999.83287671233	time2	1997.74794520548	time2	1999.83287671233	2402
1997.7904109589	1997.87397260274	1997.83287671233 1999.83287671233	time2	1997.83287671233	time2	1999.83287671233	2473
1997.87397260274	1997.95753424658	1997.91506849315 1999.83287671233	time2	1997.91506849315	time2	1999.83287671233	2544
1997.95753424658	1998.04246575342	1998 1999.83287671233	time2	1998	time2	1999.83287671233	2615
1998.04246575342	1998.12328767123	1998.08493150685 1999.83287671233	time2	1998.08493150685	time2	1999.83287671233	2686
1998.12328767123	1998.20410958904	1998.16164383562 1999.83287671233	time2	1998.16164383562	time2	1999.83287671233	2757
1998.20410958904	1998.28767123288	1998.24657534247 1999.83287671233	time2	1998.24657534247	time2	1999.83287671233	2828
1998.28767123288	1998.37123287671	1998.32876712329 1999.83287671233	time2	1998.32876712329	time2	1999.83287671233	2899
1998.37123287671	1998.45479452055	1998.41369863014 1999.83287671233	time2	1998.41369863014	time2	1999.83287671233	2970
1998.45479452055	1998.53835616438	1998.49589041096 1999.83287671233	time2	1998.49589041096	time2	1999.83287671233	3041
1998.53835616438	1998.62328767123	1998.58082191781 1999.83287671233	time2	1998.58082191781	time2	1999.83287671233	3112
1998.62328767123	1998.70684931507	1998.66575342466 1999.83287671233	time2	1998.66575342466	time2	1999.83287671233	3183
1998.70684931507	1998.7904109589	1998.74794520548 1999.83287671233	time2	1998.74794520548	time2	1999.83287671233	3254
1998.7904109589	1998.87397260274	1998.83287671233 1999.83287671233	time2	1998.83287671233	time2	1999.83287671233	3325
1998.87397260274	1998.95753424658	1998.91506849315 1999.83287671233	time2	1998.91506849315	time2	1999.83287671233	3396
1998.95753424658	1999.04246575342	1999 1999.83287671233	time2	1999	time2	1999.83287671233	3467
1999.04246575342	1999.12328767123	1999.08493150685 1999.83287671233	time2	1999.08493150685	time2	1999.83287671233	3538
1999.12328767123	1999.20410958904	1999.16164383562 1999.83287671233	time2	1999.16164383562	time2	1999.83287671233	3609
1999.20410958904	1999.28767123288	1999.24657534247 1999.83287671233	time2	1999.24657534247	time2	1999.83287671233	3680
1999.28767123288	1999.37123287671	1999.32876712329 1999.83287671233	time2	1999.32876712329	time2	1999.83287671233	3751
1999.37123287671	1999.45479452055	1999.41369863014 1999.83287671233	time2	1999.41369863014	time2	1999.83287671233	3822
1999.45479452055	1999.53835616438	1999.49589041096 1999.83287671233	time2	1999.49589041096	time2	1999.83287671233	3893
1999.53835616438	1999.62328767123	1999.58082191781 1999.83287671233	time2	1999.58082191781	time2	1999.83287671233	3964
1999.62328767123	1999.70684931507	1999.66575342466 1999.83287671233	time2	1999.66575342466	time2	1999.83287671233	4035
1999.70684931507	1999.7904109589	1999.74794520548 1999.83287671233	time2	1999.74794520548	time2	1999.83287671233	4106
1999.7904109589	1999.87397260274	1	time2	1999.83287671233	time2	1999.83287671233	1
1999.87397260274	1999.95753424658	1999.91506849315 1999.83287671233	time2	1999.91506849315	time2	1999.83287671233	4249
1999.95753424658	2000.04234972678	2000 1999.83287671233	time2	2000	time2	1999.83287671233	4320
2000.04234972678	2000.12431693989	2000.08469945355 1999.83287671233	time2	2000.08469945355	time2	1999.83287671233	4391
2000.12431693989	2000.20628415301	2000.16393442623 1999.83287671233	time2	2000.16393442623	time2	1999.83287671233	4462
2000.20628415301	2000.28961748634	2000.24863387978 1999.83287671233	time2	2000.24863387978	time2	1999.83287671233	4533
2000.28961748634	2000.37295081967	2000.3306010929 1999.83287671233	time2	2000.3306010929	time2	1999.83287671233	4604
2000.37295081967	2000.45628415301	2000.41530054645 1999.83287671233	time2	2000.41530054645	time2	1999.83287671233	4675
2000.45628415301	2000.53961748634	2000.49726775956 1999.83287671233	time2	2000.49726775956	time2	1999.83287671233	4746
2000.53961748634	2000.62431693989	2000.58196721311 1999.83287671233	time2	2000.58196721312	time2	1999.83287671233	4817
2000.62431693989	2000.70765027322	2000.66666666667 1999.83287671233	time2	2000.66666666667	time2	1999.83287671233	4888
2000.70765027322	2000.79098360656	2000.74863387978 1999.83287671233	time2	2000.74863387978	time2	1999.83287671233	4959
2000.79098360656	2000.87431693989	2000.83333333333 1999.83287671233	time2	2000.83333333333	time2	1999.83287671233	5030
2000.87431693989	2000.95628415301	2000.91530054645 1999.83287671233	time2	2000.91530054645	time2	1999.83287671233	5101
1994.95753424658	1995.04246575342	1995 1999.91506849315	time2	1995	time2	1999.91506849315	60
1995.04246575342	1995.12328767123	1995.08493150685 1999.91506849315	time2	1995.08493150685	time2	1999.91506849315	131
1995.12328767123	1995.20410958904	1995.16164383562 1999.91506849315	time2	1995.16164383562	time2	1999.91506849315	202
1995.20410958904	1995.28767123288	1995.24657534247 1999.91506849315	time2	1995.24657534247	time2	1999.91506849315	273
1995.28767123288	1995.37123287671	1995.32876712329 1999.91506849315	time2	1995.32876712329	time2	1999.91506849315	344
1995.37123287671	1995.45479452055	1995.41369863014 1999.91506849315	time2	1995.41369863014	time2	1999.91506849315	415
1995.45479452055	1995.53835616438	1995.49589041096 1999.91506849315	time2	1995.49589041096	time2	1999.91506849315	486
1995.53835616438	1995.62328767123	1995.58082191781 1999.91506849315	time2	1995.58082191781	time2	1999.91506849315	557
1995.62328767123	1995.70684931507	1995.66575342466 1999.91506849315	time2	1995.66575342466	time2	1999.91506849315	628
1995.70684931507	1995.7904109589	1995.74794520548 1999.91506849315	time2	1995.74794520548	time2	1999.91506849315	699
1995.7904109589	1995.87397260274	1995.83287671233 1999.91506849315	time2	1995.83287671233	time2	1999.91506849315	770
1995.87397260274	1995.95753424658	1995.91506849315 1999.91506849315	time2	1995.91506849315	time2	1999.91506849315	841
1995.95753424658	1996.04234972678	1996 1999.91506849315	time2	1996	time2	1999.91506849315	912
1996.04234972678	1996.12431693989	1996.08469945355 1999.91506849315	time2	1996.08469945355	time2	1999.91506849315	983
1996.12431693989	1996.20628415301	1996.16393442623 1999.91506849315	time2	1996.16393442623	time2	1999.91506849315	1054
1996.20628415301	1996.28961748634	1996.24863387978 1999.91506849315	time2	1996.24863387978	time2	1999.91506849315	1125
1996.28961748634	1996.37295081967	1996.3306010929 1999.91506849315	time2	1996.3306010929	time2	1999.91506849315	1196
1996.37295081967	1996.45628415301	1996.41530054645 1999.91506849315	time2	1996.41530054645	time2	1999.91506849315	1267
1996.45628415301	1996.53961748634	1996.49726775956 1999.91506849315	time2	1996.49726775956	time2	1999.91506849315	1338
1996.53961748634	1996.62431693989	1996.58196721311 1999.91506849315	time2	1996.58196721311	time2	1999.91506849315	1409
1996.62431693989	1996.70765027322	1996.66666666667 1999.91506849315	time2	1996.66666666667	time2	1999.91506849315	1480
1996.70765027322	1996.79098360656	1996.74863387978 1999.91506849315	time2	1996.74863387978	time2	1999.91506849315	1551
1996.79098360656	1996.87431693989	1996.83333333333 1999.91506849315	time2	1996.83333333333	time2	1999.91506849315	1622
1996.87431693989	1996.95765027322	1996.91530054645 1999.91506849315	time2	1996.91530054645	time2	1999.91506849315	1693
1996.95765027322	1997.04246575342	1997 1999.91506849315	time2	1997	time2	1999.91506849315	1764
1997.04246575342	1997.12328767123	1997.08493150685 1999.91506849315	time2	1997.08493150685	time2	1999.91506849315	1835
1997.12328767123	1997.20410958904	1997.16164383562 1999.91506849315	time2	1997.16164383562	time2	1999.91506849315	1906
1997.20410958904	1997.28767123288	1997.24657534247 1999.91506849315	time2	1997.24657534247	time2	1999.91506849315	1977
1997.28767123288	1997.37123287671	1997.32876712329 1999.91506849315	time2	1997.32876712329	time2	1999.91506849315	2048
1997.37123287671	1997.45479452055	1997.41369863014 1999.91506849315	time2	1997.41369863014	time2	1999.91506849315	2119
1997.45479452055	1997.53835616438	1997.49589041096 1999.91506849315	time2	1997.49589041096	time2	1999.91506849315	2190
1997.53835616438	1997.62328767123	1997.58082191781 1999.91506849315	time2	1997.58082191781	time2	1999.91506849315	2261
1997.62328767123	1997.70684931507	1997.66575342466 1999.91506849315	time2	1997.66575342466	time2	1999.91506849315	2332
1997.70684931507	1997.7904109589	1997.74794520548 1999.91506849315	time2	1997.74794520548	time2	1999.91506849315	2403
1997.7904109589	1997.87397260274	1997.83287671233 1999.91506849315	time2	1997.83287671233	time2	1999.91506849315	2474
1997.87397260274	1997.95753424658	1997.91506849315 1999.91506849315	time2	1997.91506849315	time2	1999.91506849315	2545
1997.95753424658	1998.04246575342	1998 1999.91506849315	time2	1998	time2	1999.91506849315	2616
1998.04246575342	1998.12328767123	1998.08493150685 1999.91506849315	time2	1998.08493150685	time2	1999.91506849315	2687
1998.12328767123	1998.20410958904	1998.16164383562 1999.91506849315	time2	1998.16164383562	time2	1999.91506849315	2758
1998.20410958904	1998.28767123288	1998.24657534247 1999.91506849315	time2	1998.24657534247	time2	1999.91506849315	2829
1998.28767123288	1998.37123287671	1998.32876712329 1999.91506849315	time2	1998.32876712329	time2	1999.91506849315	2900
1998.37123287671	1998.45479452055	1998.41369863014 1999.91506849315	time2	1998.41369863014	time2	1999.91506849315	2971
1998.45479452055	1998.53835616438	1998.49589041096 1999.91506849315	time2	1998.49589041096	time2	1999.91506849315	3042
1998.53835616438	1998.62328767123	1998.58082191781 1999.91506849315	time2	1998.58082191781	time2	1999.91506849315	3113
1998.62328767123	1998.70684931507	1998.66575342466 1999.91506849315	time2	1998.66575342466	time2	1999.91506849315	3184
1998.70684931507	1998.7904109589	1998.74794520548 1999.91506849315	time2	1998.74794520548	time2	1999.91506849315	3255
1998.7904109589	1998.87397260274	1998.83287671233 1999.91506849315	time2	1998.83287671233	time2	1999.91506849315	3326
1998.87397260274	1998.95753424658	1998.91506849315 1999.91506849315	time2	1998.91506849315	time2	1999.91506849315	3397
1998.95753424658	1999.04246575342	1999 1999.91506849315	time2	1999	time2	1999.91506849315	3468
1999.04246575342	1999.12328767123	1999.08493150685 1999.91506849315	time2	1999.08493150685	time2	1999.91506849315	3539
1999.12328767123	1999.20410958904	1999.16164383562 1999.91506849315	time2	1999.16164383562	time2	1999.91506849315	3610
1999.20410958904	1999.28767123288	1999.24657534247 1999.91506849315	time2	1999.24657534247	time2	1999.91506849315	3681
1999.28767123288	1999.37123287671	1999.32876712329 1999.91506849315	time2	1999.32876712329	time2	1999.91506849315	3752
1999.37123287671	1999.45479452055	1999.41369863014 1999.91506849315	time2	1999.41369863014	time2	1999.91506849315	3823
1999.45479452055	1999.53835616438	1999.49589041096 1999.91506849315	time2	1999.49589041096	time2	1999.91506849315	3894
1999.53835616438	1999.62328767123	1999.58082191781 1999.91506849315	time2	1999.58082191781	time2	1999.91506849315	3965
1999.62328767123	1999.70684931507	1999.66575342466 1999.91506849315	time2	1999.66575342466	time2	1999.91506849315	4036
1999.70684931507	1999.7904109589	1999.74794520548 1999.91506849315	time2	1999.74794520548	time2	1999.91506849315	4107
1999.7904109589	1999.87397260274	1999.83287671233 1999.91506849315	time2	1999.83287671233	time2	1999.91506849315	4178
1999.87397260274	1999.95753424658	1	time2	1999.91506849315	time2	1999.91506849315	1
1999.95753424658	2000.04234972678	2000 1999.91506849315	time2	2000	time2	1999.91506849315	4321
2000.04234972678	2000.12431693989	2000.08469945355 1999.91506849315	time2	2000.08469945355	time2	1999.91506849315	4392
2000.12431693989	2000.20628415301	2000.16393442623 1999.91506849315	time2	2000.16393442623	time2	1999.91506849315	4463
2000.20628415301	2000.28961748634	2000.24863387978 1999.91506849315	time2	2000.24863387978	time2	1999.91506849315	4534
2000.28961748634	2000.37295081967	2000.3306010929 1999.91506849315	time2	2000.3306010929	time2	1999.91506849315	4605
2000.37295081967	2000.45628415301	2000.41530054645 1999.91506849315	time2	2000.41530054645	time2	1999.91506849315	4676
2000.45628415301	2000.53961748634	2000.49726775956 1999.91506849315	time2	2000.49726775956	time2	1999.91506849315	4747
2000.53961748634	2000.62431693989	2000.58196721311 1999.91506849315	time2	2000.58196721312	time2	1999.91506849315	4818
2000.62431693989	2000.70765027322	2000.66666666667 1999.91506849315	time2	2000.66666666667	time2	1999.91506849315	4889
2000.70765027322	2000.79098360656	2000.74863387978 1999.91506849315	time2	2000.74863387978	time2	1999.91506849315	4960
2000.79098360656	2000.87431693989	2000.83333333333 1999.91506849315	time2	2000.83333333333	time2	1999.91506849315	5031
2000.87431693989	2000.95628415301	2000.91530054645 1999.91506849315	time2	2000.91530054645	time2	1999.91506849315	5102
1994.95753424658	1995.04246575342	1995 2000	time2	1995	time2	2000	61
1995.04246575342	1995.12328767123	1995.08493150685 2000	time2	1995.08493150685	time2	2000	132
1995.12328767123	1995.20410958904	1995.16164383562 2000	time2	1995.16164383562	time2	2000	203
1995.20410958904	1995.28767123288	1995.24657534247 2000	time2	1995.24657534247	time2	2000	274
1995.28767123288	1995.37123287671	1995.32876712329 2000	time2	1995.32876712329	time2	2000	345
1995.37123287671	1995.45479452055	1995.41369863014 2000	time2	1995.41369863014	time2	2000	416
1995.45479452055	1995.53835616438	1995.49589041096 2000	time2	1995.49589041096	time2	2000	487
1995.53835616438	1995.62328767123	1995.58082191781 2000	time2	1995.58082191781	time2	2000	558
1995.62328767123	1995.70684931507	1995.66575342466 2000	time2	1995.66575342466	time2	2000	629
1995.70684931507	1995.7904109589	1995.74794520548 2000	time2	1995.74794520548	time2	2000	700
1995.7904109589	1995.87397260274	1995.83287671233 2000	time2	1995.83287671233	time2	2000	771
1995.87397260274	1995.95753424658	1995.91506849315 2000	time2	1995.91506849315	time2	2000	842
1995.95753424658	1996.04234972678	1996 2000	time2	1996	time2	2000	913
1996.04234972678	1996.12431693989	1996.08469945355 2000	time2	1996.08469945355	time2	2000	984
1996.12431693989	1996.20628415301	1996.16393442623 2000	time2	1996.16393442623	time2	2000	1055
1996.20628415301	1996.28961748634	1996.24863387978 2000	time2	1996.24863387978	time2	2000	1126
1996.28961748634	1996.37295081967	1996.3306010929 2000	time2	1996.3306010929	time2	2000	1197
1996.37295081967	1996.45628415301	1996.41530054645 2000	time2	1996.41530054645	time2	2000	1268
1996.45628415301	1996.53961748634	1996.49726775956 2000	time2	1996.49726775956	time2	2000	1339
1996.53961748634	1996.62431693989	1996.58196721311 2000	time2	1996.58196721311	time2	2000	1410
1996.62431693989	1996.70765027322	1996.66666666667 2000	time2	1996.66666666667	time2	2000	1481
1996.70765027322	1996.79098360656	1996.74863387978 2000	time2	1996.74863387978	time2	2000	1552
1996.79098360656	1996.87431693989	1996.83333333333 2000	time2	1996.83333333333	time2	2000	1623
1996.87431693989	1996.95765027322	1996.91530054645 2000	time2	1996.91530054645	time2	2000	1694
1996.95765027322	1997.04246575342	1997 2000	time2	1997	time2	2000	1765
1997.04246575342	1997.12328767123	1997.08493150685 2000	time2	1997.08493150685	time2	2000	1836
1997.12328767123	1997.20410958904	1997.16164383562 2000	time2	1997.16164383562	time2	2000	1907
1997.20410958904	1997.28767123288	1997.24657534247 2000	time2	1997.24657534247	time2	2000	1978
1997.28767123288	1997.37123287671	1997.32876712329 2000	time2	1997.32876712329	time2	2000	2049
1997.37123287671	1997.45479452055	1997.41369863014 2000	time2	1997.41369863014	time2	2000	2120
1997.45479452055	1997.53835616438	1997.49589041096 2000	time2	1997.49589041096	time2	2000	2191
1997.53835616438	1997.62328767123	1997.58082191781 2000	time2	1997.58082191781	time2	2000	2262
1997.62328767123	1997.70684931507	1997.66575342466 2000	time2	1997.66575342466	time2	2000	2333
1997.70684931507	1997.7904109589	1997.74794520548 2000	time2	1997.74794520548	time2	2000	2404
1997.7904109589	1997.87397260274	1997.83287671233 2000	time2	1997.83287671233	time2	2000	2475
1997.87397260274	1997.95753424658	1997.91506849315 2000	time2	1997.91506849315	time2	2000	2546
1997.95753424658	1998.04246575342	1998 2000	time2	1998	time2	2000	2617
1998.04246575342	1998.12328767123	1998.08493150685 2000	time2	1998.08493150685	time2	2000	2688
1998.12328767123	1998.20410958904	1998.16164383562 2000	time2	1998.16164383562	time2	2000	2759
1998.20410958904	1998.28767123288	1998.24657534247 2000	time2	1998.24657534247	time2	2000	2830
1998.28767123288	1998.37123287671	1998.32876712329 2000	time2	1998.32876712329	time2	2000	2901
1998.37123287671	1998.45479452055	1998.41369863014 2000	time2	1998.41369863014	time2	2000	2972
1998.45479452055	1998.53835616438	1998.49589041096 2000	time2	1998.49589041096	time2	2000	3043
1998.53835616438	1998.62328767123	1998.58082191781 2000	time2	1998.58082191781	time2	2000	3114
1998.62328767123	1998.70684931507	1998.66575342466 2000	time2	1998.66575342466	time2	2000	3185
1998.70684931507	1998.7904109589	1998.74794520548 2000	time2	1998.74794520548	time2	2000	3256
1998.7904109589	1998.87397260274	1998.83287671233 2000	time2	1998.83287671233	time2	2000	3327
1998.87397260274	1998.95753424658	1998.91506849315 2000	time2	1998.91506849315	time2	2000	3398
1998.95753424658	1999.04246575342	1999 2000	time2	1999	time2	2000	3469
1999.04246575342	1999.12328767123	1999.08493150685 2000	time2	1999.08493150685	time2	2000	3540
1999.12328767123	1999.20410958904	1999.16164383562 2000	time2	1999.16164383562	time2	2000	3611
1999.20410958904	1999.28767123288	1999.24657534247 2000	time2	1999.24657534247	time2	2000	3682
1999.28767123288	1999.37123287671	1999.32876712329 2000	time2	1999.32876712329	time2	2000	3753
1999.37123287671	1999.45479452055	1999.41369863014 2000	time2	1999.41369863014	time2	2000	3824
1999.45479452055	1999.53835616438	1999.49589041096 2000	time2	1999.49589041096	time2	2000	3895
1999.53835616438	1999.62328767123	1999.58082191781 2000	time2	1999.58082191781	time2	2000	3966
1999.62328767123	1999.70684931507	1999.66575342466 2000	time2	1999.66575342466	time2	2000	4037
1999.70684931507	1999.7904109589	1999.74794520548 2000	time2	1999.74794520548	time2	2000	4108
1999.7904109589	1999.87397260274	1999.83287671233 2000	time2	1999.83287671233	time2	2000	4179
1999.87397260274	1999.95753424658	1999.91506849315 2000	time2	1999.91506849315	time2	2000	4250
1999.95753424658	2000.04234972678	1	time2	2000	time2	2000	1
2000.04234972678	2000.12431693989	2000.08469945355 2000	time2	2000.08469945355	time2	2000	4393
2000.12431693989	2000.20628415301	2000.16393442623 2000	time2	2000.16393442623	time2	2000	4464
2000.20628415301	2000.28961748634	2000.24863387978 2000	time2	2000.24863387978	time2	2000	4535
2000.28961748634	2000.37295081967	2000.3306010929 2000	time2	2000.3306010929	time2	2000	4606
2000.37295081967	2000.45628415301	2000.41530054645 2000	time2	2000.41530054645	time2	2000	4677
2000.45628415301	2000.53961748634	2000.49726775956 2000	time2	2000.49726775956	time2	2000	4748
2000.53961748634	2000.62431693989	2000.58196721311 2000	time2	2000.58196721312	time2	2000	4819
2000.62431693989	2000.70765027322	2000.66666666667 2000	time2	2000.66666666667	time2	2000	4890
2000.70765027322	2000.79098360656	2000.74863387978 2000	time2	2000.74863387978	time2	2000	4961
2000.79098360656	2000.87431693989	2000.83333333333 2000	time2	2000.83333333333	time2	2000	5032
2000.87431693989	2000.95628415301	2000.91530054645 2000	time2	2000.91530054645	time2	2000	5103
1994.95753424658	1995.04246575342	1995 2000.08469945355	time2	1995	time2	2000.08469945355	62
1995.04246575342	1995.12328767123	1995.08493150685 2000.08469945355	time2	1995.08493150685	time2	2000.08469945355	133
1995.12328767123	1995.20410958904	1995.16164383562 2000.08469945355	time2	1995.16164383562	time2	2000.08469945355	204
1995.20410958904	1995.28767123288	1995.24657534247 2000.08469945355	time2	1995.24657534247	time2	2000.08469945355	275
1995.28767123288	1995.37123287671	1995.32876712329 2000.08469945355	time2	1995.32876712329	time2	2000.08469945355	346
1995.37123287671	1995.45479452055	1995.41369863014 2000.08469945355	time2	1995.41369863014	time2	2000.08469945355	417
1995.45479452055	1995.53835616438	1995.49589041096 2000.08469945355	time2	1995.49589041096	time2	2000.08469945355	488
1995.53835616438	1995.62328767123	1995.58082191781 2000.08469945355	time2	1995.58082191781	time2	2000.08469945355	559
1995.62328767123	1995.70684931507	1995.66575342466 2000.08469945355	time2	1995.66575342466	time2	2000.08469945355	630
1995.70684931507	1995.7904109589	1995.74794520548 2000.08469945355	time2	1995.74794520548	time2	2000.08469945355	701
1995.7904109589	1995.87397260274	1995.83287671233 2000.08469945355	time2	1995.83287671233	time2	2000.08469945355	772
1995.87397260274	1995.95753424658	1995.91506849315 2000.08469945355	time2	1995.91506849315	time2	2000.08469945355	843
1995.95753424658	1996.04234972678	1996 2000.08469945355	time2	1996	time2	2000.08469945355	914
1996.04234972678	1996.12431693989	1996.08469945355 2000.08469945355	time2	1996.08469945355	time2	2000.08469945355	985
1996.12431693989	1996.20628415301	1996.16393442623 2000.08469945355	time2	1996.16393442623	time2	2000.08469945355	1056
1996.20628415301	1996.28961748634	1996.24863387978 2000.08469945355	time2	1996.24863387978	time2	2000.08469945355	1127
1996.28961748634	1996.37295081967	1996.3306010929 2000.08469945355	time2	1996.3306010929	time2	2000.08469945355	1198
1996.37295081967	1996.45628415301	1996.41530054645 2000.08469945355	time2	1996.41530054645	time2	2000.08469945355	1269
1996.45628415301	1996.53961748634	1996.49726775956 2000.08469945355	time2	1996.49726775956	time2	2000.08469945355	1340
1996.53961748634	1996.62431693989	1996.58196721311 2000.08469945355	time2	1996.58196721311	time2	2000.08469945355	1411
1996.62431693989	1996.70765027322	1996.66666666667 2000.08469945355	time2	1996.66666666667	time2	2000.08469945355	1482
1996.70765027322	1996.79098360656	1996.74863387978 2000.08469945355	time2	1996.74863387978	time2	2000.08469945355	1553
1996.79098360656	1996.87431693989	1996.83333333333 2000.08469945355	time2	1996.83333333333	time2	2000.08469945355	1624
1996.87431693989	1996.95765027322	1996.91530054645 2000.08469945355	time2	1996.91530054645	time2	2000.08469945355	1695
1996.95765027322	1997.04246575342	1997 2000.08469945355	time2	1997	time2	2000.08469945355	1766
1997.04246575342	1997.12328767123	1997.08493150685 2000.08469945355	time2	1997.08493150685	time2	2000.08469945355	1837
1997.12328767123	1997.20410958904	1997.16164383562 2000.08469945355	time2	1997.16164383562	time2	2000.08469945355	1908
1997.20410958904	1997.28767123288	1997.24657534247 2000.08469945355	time2	1997.24657534247	time2	2000.08469945355	1979
1997.28767123288	1997.37123287671	1997.32876712329 2000.08469945355	time2	1997.32876712329	time2	2000.08469945355	2050
1997.37123287671	1997.45479452055	1997.41369863014 2000.08469945355	time2	1997.41369863014	time2	2000.08469945355	2121
1997.45479452055	1997.53835616438	1997.49589041096 2000.08469945355	time2	1997.49589041096	time2	2000.08469945355	2192
1997.53835616438	1997.62328767123	1997.58082191781 2000.08469945355	time2	1997.58082191781	time2	2000.08469945355	2263
1997.62328767123	1997.70684931507	1997.66575342466 2000.08469945355	time2	1997.66575342466	time2	2000.08469945355	2334
1997.70684931507	1997.7904109589	1997.74794520548 2000.08469945355	time2	1997.74794520548	time2	2000.08469945355	2405
1997.7904109589	1997.87397260274	1997.83287671233 2000.08469945355	time2	1997.83287671233	time2	2000.08469945355	2476
1997.87397260274	1997.95753424658	1997.91506849315 2000.08469945355	time2	1997.91506849315	time2	2000.08469945355	2547
1997.95753424658	1998.04246575342	1998 2000.08469945355	time2	1998	time2	2000.08469945355	2618
1998.04246575342	1998.12328767123	1998.08493150685 2000.08469945355	time2	1998.08493150685	time2	2000.08469945355	2689
1998.12328767123	1998.20410958904	1998.16164383562 2000.08469945355	time2	1998.16164383562	time2	2000.08469945355	2760
